,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videoID,embeds,category
1,2026-08-20T05:09:39Z,UCKZGcrxRAhdUi58Mdr565mw,Brothas Pulled Up On An Anti-Black Latino After He Got Out Of Line With A Sista,Demetra Kaye reports on Brothas pulling up on an anti-Black Latino after he got out of line with a Sista in Antioch California.,"{'default': {'url': 'https://i.ytimg.com/vi/C5-vwBZbZpQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/C5-vwBZbZpQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/C5-vwBZbZpQ/hqdefault.jpg', 'width': 480, 'height': 360}}",African Diaspora News Channel,none,2026-08-20T05:09:39Z,C5-vwBZbZpQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/C5-vwBZbZpQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
73,2026-08-20T04:58:28Z,UCSlLff7uX8i8uUpB1MnhN2Q,What is Afro-Indigenization??,What is Afro-Indigenization?? Dr. Johns book on Afro-Indigenization coming in a. few days...,"{'default': {'url': 'https://i.ytimg.com/vi/xeS7hSK4q6I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xeS7hSK4q6I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xeS7hSK4q6I/hqdefault.jpg', 'width': 480, 'height': 360}}",The Conscious Lee,none,2026-08-20T04:58:28Z,xeS7hSK4q6I,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xeS7hSK4q6I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
64,2026-08-20T04:04:57Z,UC2rmgVaijnf92nixlIZWGmg,Mali Pardons Alleged French Spy… But Why?,Mali accused a French national working at the French Embassy in Bamako of participating in a plot to destabilize the country.,"{'default': {'url': 'https://i.ytimg.com/vi/p9CbI7JZ8Uc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/p9CbI7JZ8Uc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/p9CbI7JZ8Uc/hqdefault.jpg', 'width': 480, 'height': 360}}",Search For Uhuru,none,2026-08-20T04:04:57Z,p9CbI7JZ8Uc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/p9CbI7JZ8Uc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
70,2026-08-20T04:03:40Z,UCHzCimqhvPhCH75h80pXM1Q,Blueface &amp; Chrisean: Shocking Realities Revealed,"Is there a drug addiction issue? Comparing them to Bobby & Whitney x10, the missing teeth, the tattoos. The transcript questions ...","{'default': {'url': 'https://i.ytimg.com/vi/fBrzy3nYZ54/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fBrzy3nYZ54/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fBrzy3nYZ54/hqdefault.jpg', 'width': 480, 'height': 360}}",The Black Business School  ,none,2026-08-20T04:03:40Z,fBrzy3nYZ54,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fBrzy3nYZ54"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
37,2026-08-20T03:53:46Z,UCDsOKnUQnQek7-G7Xc5kB8Q,"AT 12 YEARS OLD, HE WAS MAKING MORE THAN HIS MOM #socialproofpodcast",,"{'default': {'url': 'https://i.ytimg.com/vi/-HvBDcb9Cfo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-HvBDcb9Cfo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-HvBDcb9Cfo/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2026-08-20T03:53:46Z,-HvBDcb9Cfo,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-HvBDcb9Cfo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
74,2026-08-20T03:25:06Z,UCQQbETzZZ86V8gRV63IhRRQ,History of the Mail in Ballot ,Mail-in voting is older than Jim Crow. Older than women having the right to vote nationwide. Older than the 14th Amendment.,"{'default': {'url': 'https://i.ytimg.com/vi/vetzKFS3z7U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vetzKFS3z7U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vetzKFS3z7U/hqdefault.jpg', 'width': 480, 'height': 360}}",Ashley B,none,2026-08-20T03:25:06Z,vetzKFS3z7U,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vetzKFS3z7U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
36,2026-08-20T03:17:21Z,UCRVsqvXIdgyPVS-a6fGa1lA,"🚨CAN MONEY SAVE BLACK AMERICA? | 19 KEYS &amp; VAN LATHAN REACT TO EYL CONTROVERSY, WEALTH, &amp; CULTURE","Tonight on Black Out, Van Lathan and 19 Keys join us for a powerful and unfiltered conversation about the state and future of ...","{'default': {'url': 'https://i.ytimg.com/vi/pPHU297OVIM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pPHU297OVIM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pPHU297OVIM/hqdefault.jpg', 'width': 480, 'height': 360}}",Earn Your Leisure,none,2026-08-20T03:17:21Z,pPHU297OVIM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/pPHU297OVIM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
43,2026-08-20T02:00:32Z,UCwbP4USYrniJGROwQNiwH-Q,@AntCEO COOKS Modern Woman Who Plays Dumb,"Husband's NEW Singles Here: Purchase HERE: https://paigeandderson.bandcamp.com/track/lifetime-3 Hey Loves, Make Sure ...","{'default': {'url': 'https://i.ytimg.com/vi/7oWVjlC500A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7oWVjlC500A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7oWVjlC500A/hqdefault.jpg', 'width': 480, 'height': 360}}",DeeDeesReactions,none,2026-08-20T02:00:32Z,7oWVjlC500A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7oWVjlC500A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
47,2026-08-20T00:07:04Z,UCbB_WVM-e7nuhWd_FB_8KBQ,Jeremiah Wouldn&#39;t Date An Older Woman | One54 Africa Podcast,I want to experience a lot of things I haven't experienced with somebody for the first [time].” - Jeremiah Watch the full episode on ...,"{'default': {'url': 'https://i.ytimg.com/vi/BBP8I4ZeWbs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BBP8I4ZeWbs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BBP8I4ZeWbs/hqdefault.jpg', 'width': 480, 'height': 360}}",One54 Africa,none,2026-08-20T00:07:04Z,BBP8I4ZeWbs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/BBP8I4ZeWbs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
3,2026-08-19T23:33:02Z,UCL0u5uz7KZ9q-pe-VC8TY-w,EXCLUSIVE FOOTAGE: Caught Red-Handed Doing WHAT With Critical Evidence?! | Ep 378,"Blake Neff is speaking to the press and wants everyone to know I'm just jealous of Erika, they are also now pushing the talking ...","{'default': {'url': 'https://i.ytimg.com/vi/9hRcfSrri70/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9hRcfSrri70/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9hRcfSrri70/hqdefault.jpg', 'width': 480, 'height': 360}}",Candace Owens,none,2026-08-19T23:33:02Z,9hRcfSrri70,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9hRcfSrri70"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
10,2026-08-19T23:17:24Z,UChq-BD2afpGbtMUtCxq2YFw,"Liberia Just Agreed to Take 1,200 U.S. Deportees — But There Is A Twist",Liberia has agreed to accept up to 1200 third-country deportees from the United States—and the controversial deal is raising ...,"{'default': {'url': 'https://i.ytimg.com/vi/7y787e7rSro/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7y787e7rSro/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7y787e7rSro/hqdefault.jpg', 'width': 480, 'height': 360}}",PanaGenius TV,none,2026-08-19T23:17:24Z,7y787e7rSro,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7y787e7rSro"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
21,2026-08-19T23:09:34Z,UCNekbFtp9zsI-lE_OCHpq_w,How older people can never admit they messed up,Instagram: https://www.instagram.com/trarags2/?ig_mid=B74CB5BE-895F-478D-A0E4-0164599790C4&utm_source=igweb .,"{'default': {'url': 'https://i.ytimg.com/vi/055Q1euSdks/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/055Q1euSdks/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/055Q1euSdks/hqdefault.jpg', 'width': 480, 'height': 360}}",Tra Rags,none,2026-08-19T23:09:34Z,055Q1euSdks,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/055Q1euSdks"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
71,2026-08-19T22:39:35Z,UCQoxJOkwaCgyzQtiuAIDcuw,Kanye West Flew CeeLo To Japan For 7 Days &amp; He Never Showed Up I CLUB SHAY SHAY,"Kanye West Flew CeeLo To Japan For 7 Days & He Never Showed Up ""We bumped into each other because we were all in LA at ...","{'default': {'url': 'https://i.ytimg.com/vi/1sXlfJAql0Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1sXlfJAql0Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1sXlfJAql0Y/hqdefault.jpg', 'width': 480, 'height': 360}}",Club Shay Shay,none,2026-08-19T22:39:35Z,1sXlfJAql0Y,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1sXlfJAql0Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
14,2026-08-19T22:10:53Z,UCehBVAPy-bxmnbNARF-_tvA,Why Amazon drivers don&#39;t actually work for Amazon,New York City is on verge of ending a huge chunk of Amazon's exploitation. Right now Amazon technically doesn't employ tens of ...,"{'default': {'url': 'https://i.ytimg.com/vi/FMyNT8m1U_s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FMyNT8m1U_s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FMyNT8m1U_s/hqdefault.jpg', 'width': 480, 'height': 360}}",More Perfect Union,none,2026-08-19T22:10:53Z,FMyNT8m1U_s,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/FMyNT8m1U_s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
26,2026-08-19T22:00:28Z,UCC0XWOgSBcwNstXbPX2cbpg,This WHlTE Man Said This AB0UT Black Americans &amp; lnstantly Regretted it!!,"For copyright matters, takedown, or complaint please contact: historicalafrika@gmail.com Imagine opening your sociaI media ...","{'default': {'url': 'https://i.ytimg.com/vi/dQZsJPjf9Ek/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dQZsJPjf9Ek/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dQZsJPjf9Ek/hqdefault.jpg', 'width': 480, 'height': 360}}",Historical Africa,none,2026-08-19T22:00:28Z,dQZsJPjf9Ek,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dQZsJPjf9Ek"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
